hour,day_of_week,rain_mm,road_type_enc,accident_rate_norm,speed_limit,school_zone,hospital_zone,ped_density_enc,lane_count,has_signal,traffic_vol_norm,incident_weight,cops_deployed,risk_label
0.522,0.167,0.000,0.600,0.233,0.500,0.000,0.000,0.333,0.500,1.000,0.522,0.000,0.100,32
0.391,0.833,0.200,0.600,0.267,0.800,0.000,0.000,0.667,0.250,0.000,0.986,0.000,0.100,50
0.130,0.833,0.000,1.000,0.300,0.500,0.000,0.000,0.333,0.500,1.000,0.134,0.000,0.000,27
0.000,0.833,0.200,1.000,0.367,0.500,0.000,0.000,0.333,0.500,1.000,0.124,0.000,0.400,25
0.000,0.833,0.200,0.600,0.400,0.800,0.000,0.000,1.000,0.250,1.000,0.133,0.000,0.100,32
0.522,0.167,0.000,1.000,0.333,0.500,0.000,0.000,0.333,0.500,1.000,0.546,0.000,0.200,36
0.783,0.167,0.200,1.000,0.367,0.500,0.000,0.000,0.333,0.500,1.000,0.952,0.000,0.300,59
0.000,0.833,0.200,0.600,0.233,0.500,0.000,0.000,0.333,0.500,1.000,0.155,0.000,0.400,13
0.130,0.833,0.200,1.000,0.367,0.500,0.000,0.000,0.667,0.500,1.000,0.156,0.000,0.300,26
0.913,0.833,0.200,0.900,0.200,0.800,0.000,1.000,1.000,0.250,1.000,0.113,0.000,0.300,29
0.652,0.833,0.200,0.800,0.667,0.500,0.000,0.000,0.333,0.500,0.000,0.655,0.000,0.200,46
0.000,0.167,0.000,1.000,0.600,0.500,0.000,0.000,0.667,0.500,1.000,0.148,0.000,0.100,38
0.261,0.833,0.000,1.000,0.533,0.500,1.000,0.000,0.667,0.500,1.000,0.311,0.000,0.000,38
0.783,0.833,0.000,0.500,0.400,0.500,0.000,0.000,0.667,0.500,1.000,0.802,0.000,0.200,45
0.130,0.833,0.000,1.000,0.333,0.500,0.000,0.000,0.333,0.500,1.000,0.125,0.000,0.000,27
0.913,0.833,0.000,1.000,0.400,0.500,0.000,0.000,0.667,0.500,1.000,0.135,0.000,0.200,26
0.391,0.167,0.200,1.000,0.400,0.500,0.000,0.000,0.667,0.500,1.000,0.936,0.000,0.100,66
0.783,0.833,0.000,0.800,0.567,0.500,0.000,0.000,0.333,0.500,0.000,0.942,0.000,0.100,54
0.130,0.833,0.000,0.900,0.333,0.500,1.000,0.000,1.000,0.500,1.000,0.128,0.000,0.100,33
0.261,0.167,0.200,1.000,0.433,0.500,0.000,0.000,0.667,0.500,1.000,0.332,0.000,0.400,38
0.652,0.833,0.000,0.800,0.633,0.500,0.000,0.000,0.333,0.500,0.000,0.517,0.000,0.300,34
0.130,0.167,0.200,0.800,0.833,0.500,0.000,0.000,0.333,0.500,1.000,0.130,0.000,0.400,40
0.522,0.833,0.000,0.800,0.200,0.500,0.000,0.000,0.333,0.500,1.000,0.547,0.000,0.000,31
0.783,0.167,0.200,1.000,0.533,0.500,0.000,0.000,0.667,0.500,1.000,0.996,0.000,0.300,75
0.522,0.167,0.000,0.800,0.733,0.500,0.000,0.000,0.333,0.500,0.000,0.461,0.000,0.100,50
0.652,0.833,0.000,0.600,0.367,0.800,0.000,0.000,1.000,0.250,1.000,0.539,0.000,0.000,39
0.261,0.167,0.000,1.000,0.367,0.500,0.000,0.000,0.667,0.500,1.000,0.364,0.000,0.100,39
0.652,0.167,0.000,1.000,0.433,0.500,0.000,0.000,0.667,0.500,1.000,0.573,0.000,0.200,49
0.522,0.833,0.000,0.800,0.867,0.300,0.000,0.000,0.333,0.750,1.000,0.614,0.000,0.100,47
0.130,0.833,0.200,0.600,0.300,0.800,0.000,0.000,0.667,0.250,0.000,0.136,0.000,0.200,24
0.783,0.167,0.200,0.900,0.333,0.500,1.000,0.000,1.000,0.500,1.000,1.000,0.000,0.300,68
0.261,0.167,0.000,0.800,0.867,0.300,0.000,0.000,0.333,0.750,1.000,0.345,0.000,0.200,46
0.522,0.833,0.200,1.000,0.600,0.500,1.000,0.000,1.000,0.500,1.000,0.635,0.000,0.100,55
0.391,0.167,0.000,0.900,0.200,0.800,0.000,1.000,1.000,0.250,1.000,0.856,0.000,0.100,59
0.000,0.833,0.000,1.000,0.500,0.500,0.000,0.000,0.667,0.500,1.000,0.150,0.000,0.100,32
0.000,0.833,0.200,1.000,0.633,0.500,0.000,1.000,0.667,0.500,1.000,0.138,0.000,0.300,34
0.130,0.167,0.200,1.000,0.533,0.500,0.000,0.000,0.667,0.500,1.000,0.145,0.000,0.200,38
0.000,0.167,0.200,1.000,0.500,0.500,1.000,0.000,0.667,0.500,1.000,0.127,0.000,0.200,43
0.130,0.833,0.000,0.800,0.833,0.500,0.000,0.000,0.333,0.500,1.000,0.130,0.000,0.300,32
0.783,0.167,0.000,1.000,0.933,0.300,0.000,1.000,1.000,0.750,1.000,0.992,0.000,0.300,84
0.652,0.167,0.000,1.000,0.667,0.500,0.000,0.000,0.667,0.500,1.000,0.615,0.000,0.100,55
0.522,0.833,0.200,0.600,0.300,0.800,0.000,0.000,0.667,0.250,0.000,0.598,0.000,0.400,28
0.783,0.167,0.000,0.900,0.267,0.800,1.000,0.000,1.000,0.250,1.000,0.808,0.000,0.300,58
0.391,0.167,0.200,1.000,0.433,0.500,0.000,0.000,0.667,0.500,1.000,0.844,0.000,0.200,66
0.783,0.833,0.000,1.000,0.467,0.500,1.000,0.000,0.667,0.500,1.000,1.000,0.000,0.200,59
0.391,0.167,0.200,0.800,0.833,0.500,0.000,0.000,0.333,0.500,1.000,0.821,0.000,0.300,72
0.652,0.833,0.200,1.000,0.733,0.300,0.000,0.000,1.000,0.750,1.000,0.509,0.000,0.300,47
0.783,0.167,0.200,1.000,0.533,0.500,0.000,1.000,1.000,0.500,1.000,0.887,0.000,0.100,75
0.783,0.833,0.000,1.000,0.600,0.500,0.000,0.000,0.667,0.500,1.000,0.820,0.000,0.100,53
0.783,0.833,0.000,1.000,0.433,0.500,0.000,0.000,0.667,0.500,1.000,0.907,0.000,0.300,48
0.391,0.167,0.000,1.000,0.600,0.500,1.000,0.000,1.000,0.500,1.000,0.790,0.000,0.000,70
0.261,0.167,0.200,0.600,0.233,0.500,0.000,0.000,0.333,0.500,1.000,0.362,0.000,0.300,28
0.000,0.833,0.000,0.600,0.367,0.800,0.000,0.000,1.000,0.250,1.000,0.117,0.000,0.200,26
0.391,0.833,0.000,1.000,0.467,0.500,0.000,0.000,0.667,0.500,1.000,0.893,0.000,0.000,53
0.783,0.833,0.000,1.000,0.433,0.500,0.000,0.000,0.667,0.500,1.000,0.852,0.000,0.100,52
0.522,0.833,0.200,1.000,0.933,0.300,0.000,1.000,1.000,0.750,1.000,0.519,0.000,0.100,59
0.913,0.833,0.200,1.000,0.433,0.500,0.000,0.000,0.333,0.500,1.000,0.146,0.000,0.400,23
0.000,0.833,0.000,0.900,0.200,0.800,0.000,1.000,1.000,0.250,1.000,0.152,0.000,0.100,25
0.130,0.833,0.000,1.000,0.433,0.500,0.000,0.000,0.667,0.500,1.000,0.132,0.000,0.200,26
0.522,0.833,0.200,1.000,0.467,0.500,0.000,0.000,0.667,0.500,1.000,0.656,0.000,0.300,46
0.261,0.167,0.000,0.800,0.633,0.500,0.000,0.000,0.333,0.500,0.000,0.330,0.000,0.300,37
0.522,0.833,0.000,1.000,0.700,0.500,0.000,0.000,0.667,0.500,1.000,0.591,0.000,0.300,43
0.522,0.167,0.000,0.600,0.300,0.500,0.000,0.000,0.667,0.500,1.000,0.447,0.000,0.100,37
0.913,0.833,0.200,0.900,0.267,0.800,1.000,0.000,1.000,0.250,1.000,0.138,0.000,0.200,34
0.000,0.167,0.000,0.900,0.267,0.800,1.000,0.000,1.000,0.250,1.000,0.141,0.000,0.000,36
0.000,0.833,0.000,1.000,0.333,0.500,1.000,0.000,0.667,0.500,1.000,0.165,0.000,0.000,34
0.000,0.833,0.000,0.900,0.267,0.800,1.000,0.000,1.000,0.250,1.000,0.141,0.000,0.300,26
0.652,0.167,0.000,0.800,0.733,0.500,0.000,0.000,0.333,0.500,0.000,0.516,0.000,0.000,47
0.000,0.167,0.200,1.000,0.467,0.500,1.000,0.000,0.667,0.500,1.000,0.133,0.000,0.100,45
0.522,0.833,0.000,1.000,0.433,0.500,0.000,0.000,0.333,0.500,1.000,0.509,0.000,0.200,32
0.000,0.833,0.200,0.800,0.200,0.500,0.000,0.000,0.333,0.500,1.000,0.123,0.000,0.400,12
0.000,0.167,0.200,0.800,0.633,0.500,0.000,0.000,0.333,0.500,0.000,0.125,0.000,0.300,32
0.000,0.167,0.200,0.600,0.400,0.800,0.000,0.000,1.000,0.250,1.000,0.133,0.000,0.300,34
0.261,0.167,0.200,0.800,0.867,0.300,0.000,0.000,0.333,0.750,1.000,0.345,0.000,0.300,48
0.391,0.833,0.000,0.900,0.200,0.800,0.000,1.000,1.000,0.250,1.000,0.856,0.000,0.000,52
0.261,0.833,0.200,0.600,0.267,0.800,0.000,0.000,0.667,0.250,0.000,0.391,0.000,0.100,30
0.522,0.167,0.000,1.000,0.467,0.500,0.000,0.000,0.667,0.500,1.000,0.656,0.000,0.200,52
0.261,0.833,0.000,0.600,0.333,0.500,0.000,1.000,1.000,0.500,1.000,0.380,0.000,0.000,33
0.130,0.833,0.200,1.000,0.367,0.500,0.000,0.000,0.667,0.500,1.000,0.123,0.000,0.400,26
0.783,0.167,0.000,0.800,0.800,0.300,0.000,0.000,0.333,0.750,1.000,0.818,0.000,0.300,65
0.783,0.833,0.200,1.000,0.367,0.500,0.000,0.000,0.667,0.500,1.000,1.000,0.000,0.200,55
0.913,0.167,0.000,1.000,0.600,0.500,0.000,0.000,0.667,0.500,1.000,0.131,0.000,0.000,44
0.783,0.167,0.000,1.000,0.433,0.500,0.000,0.000,0.667,0.500,1.000,0.907,0.000,0.200,59
0.391,0.833,0.000,1.000,0.500,0.500,1.000,0.000,0.667,0.500,1.000,0.821,0.000,0.300,52
0.000,0.833,0.200,0.600,0.233,0.800,0.000,1.000,0.667,0.250,1.000,0.127,0.000,0.400,16
0.522,0.833,0.000,1.000,0.367,0.500,0.000,0.000,0.667,0.500,1.000,0.504,0.000,0.200,33
0.130,0.167,0.200,1.000,0.433,0.500,0.000,0.000,0.667,0.500,1.000,0.165,0.000,0.100,36
0.913,0.833,0.000,0.800,0.833,0.500,0.000,0.000,0.333,0.500,1.000,0.145,0.000,0.100,35
0.261,0.167,0.000,1.000,0.667,0.300,0.000,0.000,1.000,0.750,1.000,0.348,0.000,0.300,50
0.130,0.167,0.000,1.000,0.633,0.500,0.000,1.000,0.667,0.500,1.000,0.157,0.000,0.200,44
0.261,0.167,0.200,0.600,0.300,0.800,0.000,0.000,0.667,0.250,0.000,0.324,0.000,0.200,34
0.130,0.167,0.000,0.600,0.233,0.800,0.000,1.000,0.667,0.250,1.000,0.115,0.000,0.300,25
0.913,0.167,0.200,0.600,0.600,0.800,0.000,0.000,1.000,0.250,1.000,0.114,0.000,0.300,38
0.000,0.833,0.000,0.800,0.733,0.500,0.000,0.000,0.333,0.500,0.000,0.128,0.000,0.000,32
0.130,0.167,0.200,0.800,0.733,0.500,0.000,0.000,0.333,0.500,0.000,0.120,0.000,0.400,39
0.652,0.167,0.200,1.000,0.367,0.500,0.000,0.000,0.667,0.500,1.000,0.622,0.000,0.100,53
0.783,0.167,0.000,1.000,0.367,0.500,0.000,0.000,0.667,0.500,1.000,1.000,0.000,0.000,64
0.000,0.833,0.000,0.600,0.300,0.800,0.000,0.000,0.667,0.250,0.000,0.156,0.000,0.100,23
0.130,0.167,0.200,0.600,0.267,0.800,0.000,0.000,0.667,0.250,0.000,0.167,0.000,0.400,24
0.391,0.167,0.000,1.000,0.400,0.500,0.000,0.000,0.667,0.500,1.000,0.936,0.000,0.000,63
0.000,0.167,0.200,0.600,0.267,0.800,0.000,0.000,0.667,0.250,0.000,0.132,0.000,0.300,22
0.913,0.167,0.000,0.800,0.733,0.500,0.000,0.000,0.333,0.500,0.000,0.119,0.000,0.100,42
0.652,0.167,0.000,1.000,0.667,0.300,0.000,0.000,1.000,0.750,1.000,0.557,0.000,0.200,53
0.130,0.833,0.200,0.600,0.600,0.800,0.000,0.000,1.000,0.250,1.000,0.152,0.000,0.200,34
0.522,0.167,0.000,0.800,0.800,0.300,0.000,0.000,0.333,0.750,1.000,0.542,0.000,0.300,46
0.652,0.167,0.200,0.600,0.267,0.800,0.000,0.000,0.667,0.250,0.000,0.509,0.000,0.100,35
0.913,0.833,0.000,0.800,0.800,0.300,0.000,0.000,0.333,0.750,1.000,0.148,0.000,0.200,34
0.261,0.167,0.200,1.000,0.333,0.500,0.000,0.000,0.333,0.500,1.000,0.402,0.000,0.400,33
0.130,0.833,0.200,1.000,0.700,0.500,0.000,0.000,0.667,0.500,1.000,0.116,0.000,0.100,42
0.261,0.167,0.000,0.600,0.233,0.500,0.000,0.000,0.333,0.500,1.000,0.362,0.000,0.200,27
0.000,0.167,0.000,1.000,0.400,0.500,0.000,0.000,0.667,0.500,1.000,0.130,0.000,0.300,34
0.913,0.167,0.000,0.900,0.267,0.800,1.000,0.000,1.000,0.250,1.000,0.138,0.000,0.100,39
0.783,0.833,0.000,1.000,0.367,0.500,0.000,0.000,0.667,0.500,1.000,1.000,0.000,0.100,52
0.783,0.167,0.000,0.800,0.733,0.500,0.000,0.000,0.333,0.500,0.000,0.776,0.000,0.100,61
0.000,0.167,0.200,0.900,0.267,0.800,1.000,0.000,1.000,0.250,1.000,0.141,0.000,0.100,38
0.522,0.833,0.000,1.000,0.333,0.500,1.000,0.000,0.667,0.500,1.000,0.520,0.000,0.100,37
0.652,0.833,0.000,1.000,0.433,0.500,0.000,0.000,0.667,0.500,1.000,0.573,0.000,0.200,41
0.652,0.833,0.200,0.800,0.567,0.500,0.000,0.000,0.333,0.500,0.000,0.626,0.000,0.400,35
0.522,0.167,0.000,0.800,0.200,0.500,0.000,0.000,0.333,0.500,1.000,0.547,0.000,0.300,32
0.522,0.167,0.200,1.000,0.500,0.500,0.000,0.000,0.667,0.500,1.000,0.564,0.000,0.400,51
0.913,0.167,0.000,0.800,0.633,0.500,0.000,0.000,0.333,0.500,0.000,0.145,0.000,0.200,37
0.913,0.833,0.200,1.000,0.400,0.500,0.000,0.000,0.667,0.500,1.000,0.135,0.000,0.300,27
0.652,0.167,0.000,0.900,0.267,0.800,1.000,0.000,1.000,0.250,1.000,0.448,0.000,0.200,41
0.261,0.167,0.000,1.000,0.667,0.500,0.000,0.000,0.667,0.500,1.000,0.345,0.000,0.200,48
0.000,0.167,0.000,0.800,0.633,0.500,0.000,0.000,0.333,0.500,0.000,0.125,0.000,0.200,30
0.391,0.167,0.000,0.600,0.333,0.500,0.000,1.000,1.000,0.500,1.000,0.781,0.000,0.100,57
0.391,0.167,0.200,0.600,0.300,0.500,0.000,0.000,0.667,0.500,1.000,0.718,0.000,0.400,44
0.913,0.167,0.000,0.600,0.367,0.800,0.000,0.000,1.000,0.250,1.000,0.119,0.000,0.000,33
0.130,0.833,0.200,1.000,0.467,0.500,1.000,0.000,0.667,0.500,1.000,0.152,0.000,0.100,33
0.783,0.167,0.000,0.800,0.567,0.500,0.000,0.000,0.333,0.500,0.000,0.942,0.000,0.000,65
0.652,0.167,0.200,1.000,0.400,0.500,0.000,0.000,0.667,0.500,1.000,0.581,0.000,0.300,50
0.130,0.167,0.200,0.600,0.233,0.800,0.000,1.000,0.667,0.250,1.000,0.115,0.000,0.400,25
0.391,0.167,0.200,1.000,0.500,0.500,0.000,0.000,0.667,0.500,1.000,0.831,0.000,0.400,63
0.391,0.167,0.200,1.000,0.333,0.500,0.000,0.000,0.333,0.500,1.000,0.791,0.000,0.300,57
0.261,0.167,0.000,1.000,0.367,0.500,0.000,0.000,0.333,0.500,1.000,0.305,0.000,0.100,37
0.522,0.833,0.000,1.000,0.600,0.500,1.000,0.000,1.000,0.500,1.000,0.635,0.000,0.000,52
0.783,0.167,0.000,1.000,0.600,0.500,1.000,0.000,1.000,0.500,1.000,1.000,0.000,0.200,79
0.000,0.167,0.000,0.600,0.600,0.800,0.000,0.000,1.000,0.250,1.000,0.125,0.000,0.300,32
0.783,0.167,0.200,1.000,0.433,0.500,0.000,0.000,0.667,0.500,1.000,0.907,0.000,0.300,63
0.652,0.833,0.200,1.000,0.933,0.300,0.000,1.000,1.000,0.750,1.000,0.518,0.000,0.400,59
0.522,0.833,0.200,0.800,0.833,0.500,0.000,0.000,0.333,0.500,1.000,0.593,0.000,0.300,44
0.000,0.167,0.000,0.600,0.267,0.800,0.000,0.000,0.667,0.250,0.000,0.132,0.000,0.200,22
0.261,0.833,0.200,0.800,0.633,0.500,0.000,0.000,0.333,0.500,0.000,0.330,0.000,0.300,34
0.522,0.833,0.000,1.000,0.633,0.500,0.000,1.000,0.667,0.500,1.000,0.590,0.000,0.300,45
0.130,0.167,0.000,0.900,0.200,0.800,0.000,1.000,1.000,0.250,1.000,0.148,0.000,0.200,34
0.783,0.833,0.200,0.600,0.600,0.800,0.000,0.000,1.000,0.250,1.000,0.965,0.000,0.400,61
0.522,0.833,0.000,0.800,0.733,0.500,0.000,0.000,0.333,0.500,0.000,0.461,0.000,0.000,44
0.261,0.167,0.200,0.800,0.567,0.500,0.000,0.000,0.333,0.500,0.000,0.345,0.000,0.200,39
0.130,0.167,0.200,0.600,0.300,0.500,0.000,0.000,0.667,0.500,1.000,0.134,0.000,0.400,25
0.522,0.833,0.200,0.600,0.400,0.800,0.000,0.000,1.000,0.250,1.000,0.631,0.000,0.300,40
0.391,0.167,0.000,1.000,0.633,0.500,0.000,1.000,0.667,0.500,1.000,0.795,0.000,0.000,67
0.000,0.167,0.200,0.800,0.800,0.300,0.000,0.000,0.333,0.750,1.000,0.120,0.000,0.400,39
0.391,0.167,0.000,1.000,0.567,0.500,0.000,0.000,0.667,0.500,1.000,0.881,0.000,0.300,62
0.000,0.167,0.000,1.000,0.533,0.500,1.000,0.000,0.667,0.500,1.000,0.134,0.000,0.100,41
0.261,0.833,0.000,0.500,0.400,0.500,0.000,0.000,0.667,0.500,1.000,0.300,0.000,0.100,28
0.130,0.167,0.000,1.000,0.433,0.500,0.000,0.000,0.667,0.500,1.000,0.165,0.000,0.000,34
0.391,0.167,0.200,1.000,0.667,0.500,0.000,0.000,0.667,0.500,1.000,0.879,0.000,0.400,72
0.130,0.833,0.000,1.000,0.500,0.500,0.000,0.000,0.667,0.500,1.000,0.144,0.000,0.300,26
0.652,0.833,0.200,1.000,0.600,0.500,1.000,0.000,1.000,0.500,1.000,0.653,0.000,0.200,53
0.261,0.833,0.000,0.600,0.300,0.800,0.000,0.000,0.667,0.250,0.000,0.324,0.000,0.200,27
0.000,0.833,0.200,1.000,0.700,0.500,0.000,0.000,0.667,0.500,1.000,0.124,0.000,0.300,34
0.000,0.833,0.000,1.000,0.433,0.500,0.000,0.000,0.667,0.500,1.000,0.145,0.000,0.000,34
0.261,0.833,0.000,1.000,0.300,0.500,0.000,0.000,0.333,0.500,1.000,0.369,0.000,0.200,29
0.783,0.167,0.200,0.600,0.367,0.800,0.000,0.000,1.000,0.250,1.000,1.000,0.000,0.100,65
0.522,0.833,0.000,0.600,0.233,0.500,0.000,0.000,0.333,0.500,1.000,0.522,0.000,0.200,26
0.261,0.167,0.200,1.000,0.533,0.500,0.000,0.000,0.667,0.500,1.000,0.447,0.000,0.400,48
0.391,0.167,0.200,1.000,0.467,0.500,0.000,0.000,0.667,0.500,1.000,0.893,0.000,0.400,62
0.783,0.167,0.000,0.600,0.333,0.500,0.000,1.000,1.000,0.500,1.000,0.817,0.000,0.100,60
0.000,0.833,0.000,1.000,0.367,0.500,0.000,0.000,0.333,0.500,1.000,0.124,0.000,0.300,24
0.522,0.167,0.000,0.800,0.833,0.500,0.000,0.000,0.333,0.500,1.000,0.593,0.000,0.100,52
0.652,0.833,0.200,0.600,0.300,0.500,0.000,0.000,0.667,0.500,1.000,0.570,0.000,0.300,32
0.913,0.167,0.000,1.000,0.667,0.300,0.000,0.000,1.000,0.750,1.000,0.141,0.000,0.300,47
0.652,0.833,0.200,0.900,0.267,0.800,1.000,0.000,1.000,0.250,1.000,0.448,0.000,0.100,38
0.391,0.833,0.200,0.800,0.567,0.500,0.000,0.000,0.333,0.500,0.000,0.867,0.000,0.100,52
0.000,0.167,0.200,0.600,0.600,0.800,0.000,0.000,1.000,0.250,1.000,0.125,0.000,0.400,34
0.391,0.167,0.000,0.800,0.733,0.500,0.000,0.000,0.333,0.500,0.000,0.812,0.000,0.300,60
0.783,0.833,0.200,1.000,0.667,0.300,0.000,0.000,1.000,0.750,1.000,0.936,0.000,0.400,67
0.000,0.833,0.200,0.800,0.567,0.500,0.000,0.000,0.333,0.500,0.000,0.123,0.000,0.400,25
0.261,0.167,0.200,1.000,0.633,0.500,0.000,1.000,0.667,0.500,1.000,0.360,0.000,0.200,53
0.130,0.833,0.000,1.000,0.533,0.500,1.000,0.000,0.667,0.500,1.000,0.142,0.000,0.000,34
0.261,0.167,0.000,1.000,0.467,0.500,0.000,0.000,0.667,0.500,1.000,0.351,0.000,0.200,38
0.783,0.167,0.200,0.600,0.233,0.800,0.000,1.000,0.667,0.250,1.000,1.000,0.000,0.400,56
0.652,0.833,0.200,1.000,0.367,0.500,0.000,0.000,0.333,0.500,1.000,0.516,0.000,0.200,36
0.130,0.167,0.000,1.000,0.367,0.500,0.000,0.000,0.667,0.500,1.000,0.123,0.000,0.300,31
0.261,0.833,0.200,0.800,0.833,0.500,0.000,0.000,0.333,0.500,1.000,0.320,0.000,0.400,40
0.391,0.167,0.000,1.000,0.533,0.500,1.000,0.000,0.667,0.500,1.000,0.841,0.000,0.300,62
0.913,0.167,0.000,0.600,0.233,0.500,0.000,0.000,0.333,0.500,1.000,0.156,0.000,0.100,24
0.130,0.167,0.000,0.800,0.633,0.500,0.000,0.000,0.333,0.500,0.000,0.123,0.000,0.100,35
0.913,0.167,0.200,1.000,0.367,0.500,0.000,0.000,0.667,0.500,1.000,0.152,0.000,0.100,36
0.391,0.167,0.200,1.000,0.533,0.500,0.000,0.000,0.667,0.500,1.000,0.911,0.000,0.100,70
0.652,0.833,0.200,1.000,0.333,0.500,1.000,0.000,0.667,0.500,1.000,0.520,0.000,0.400,37
0.783,0.833,0.200,1.000,0.500,0.500,0.000,0.000,0.667,0.500,1.000,0.748,0.000,0.300,55
0.522,0.167,0.200,1.000,0.500,0.500,1.000,0.000,0.667,0.500,1.000,0.574,0.000,0.400,55
0.652,0.167,0.000,0.800,0.833,0.500,0.000,0.000,0.333,0.500,1.000,0.487,0.000,0.000,51
0.391,0.167,0.200,0.600,0.233,0.500,0.000,0.000,0.333,0.500,1.000,0.914,0.000,0.300,53
0.261,0.167,0.200,0.600,0.233,0.800,0.000,1.000,0.667,0.250,1.000,0.323,0.000,0.200,34
0.783,0.167,0.000,1.000,0.433,0.500,0.000,0.000,0.667,0.500,1.000,0.852,0.000,0.100,61
0.391,0.167,0.000,0.800,0.800,0.300,0.000,0.000,0.333,0.750,1.000,0.881,0.000,0.300,67
0.783,0.167,0.200,1.000,0.467,0.500,1.000,0.000,0.667,0.500,1.000,1.000,0.000,0.100,78
0.783,0.167,0.200,1.000,0.600,0.500,1.000,0.000,1.000,0.500,1.000,1.000,0.000,0.300,84
0.522,0.167,0.000,0.500,0.400,0.500,0.000,0.000,0.667,0.500,1.000,0.484,0.000,0.300,31
0.522,0.167,0.200,1.000,0.600,0.500,1.000,0.000,1.000,0.500,1.000,0.635,0.000,0.300,62
0.522,0.167,0.200,1.000,0.367,0.500,0.000,0.000,0.333,0.500,1.000,0.600,0.000,0.100,45
0.261,0.167,0.200,0.900,0.200,0.800,0.000,1.000,1.000,0.250,1.000,0.355,0.000,0.400,39
0.522,0.167,0.200,0.800,0.800,0.300,0.000,0.000,0.333,0.750,1.000,0.542,0.000,0.400,49
0.391,0.167,0.200,0.600,0.467,0.500,0.000,0.000,1.000,0.500,1.000,0.853,0.000,0.300,61
0.000,0.167,0.000,0.800,0.200,0.500,0.000,0.000,0.333,0.500,1.000,0.123,0.000,0.300,16
0.000,0.167,0.000,1.000,0.433,0.500,0.000,0.000,0.667,0.500,1.000,0.145,0.000,0.000,39
0.783,0.833,0.200,1.000,0.933,0.300,0.000,1.000,1.000,0.750,1.000,0.992,0.000,0.200,78
0.130,0.833,0.200,0.600,0.400,0.800,0.000,0.000,1.000,0.250,1.000,0.134,0.000,0.300,24
0.522,0.167,0.200,1.000,0.567,0.500,0.000,0.000,0.667,0.500,1.000,0.457,0.000,0.300,48
0.652,0.833,0.200,0.800,0.733,0.500,0.000,0.000,0.333,0.500,0.000,0.516,0.000,0.200,40
0.783,0.167,0.000,1.000,0.667,0.500,0.000,0.000,0.667,0.500,1.000,0.903,0.000,0.200,72
0.391,0.833,0.000,0.600,0.367,0.800,0.000,0.000,1.000,0.250,1.000,0.798,0.000,0.000,51
0.783,0.833,0.200,0.600,0.500,0.500,0.000,0.000,1.000,0.500,1.000,0.798,0.000,0.100,54
0.913,0.167,0.000,1.000,0.533,0.500,0.000,0.000,0.667,0.500,1.000,0.147,0.000,0.100,39
0.261,0.833,0.200,1.000,0.700,0.500,0.000,0.000,0.667,0.500,1.000,0.324,0.000,0.300,43
0.652,0.167,0.200,1.000,0.533,0.500,0.000,0.000,0.667,0.500,1.000,0.507,0.000,0.100,55
0.261,0.167,0.000,1.000,0.333,0.500,0.000,0.000,0.333,0.500,1.000,0.402,0.000,0.300,31
0.261,0.167,0.000,1.000,0.567,0.500,0.000,0.000,0.667,0.500,1.000,0.394,0.000,0.200,45
0.391,0.833,0.200,0.800,0.667,0.500,0.000,0.000,0.333,0.500,0.000,1.000,0.000,0.300,60
0.913,0.167,0.000,0.800,0.833,0.500,0.000,0.000,0.333,0.500,1.000,0.145,0.000,0.300,38
0.783,0.833,0.200,0.600,0.400,0.800,0.000,0.000,1.000,0.250,1.000,0.974,0.000,0.400,50
0.130,0.833,0.200,0.600,0.233,0.800,0.000,1.000,0.667,0.250,1.000,0.115,0.000,0.300,22
0.652,0.167,0.000,0.800,0.867,0.300,0.000,0.000,0.333,0.750,1.000,0.653,0.000,0.100,57
0.261,0.167,0.200,0.600,0.400,0.800,0.000,0.000,1.000,0.250,1.000,0.430,0.000,0.200,38
0.652,0.833,0.200,0.800,0.633,0.500,0.000,0.000,0.333,0.500,0.000,0.517,0.000,0.400,36
0.261,0.833,0.000,0.600,0.500,0.500,0.000,0.000,1.000,0.500,1.000,0.362,0.000,0.200,30
0.913,0.833,0.200,0.900,0.333,0.500,1.000,0.000,1.000,0.500,1.000,0.142,0.000,0.300,32
0.130,0.833,0.200,1.000,0.667,0.300,0.000,0.000,1.000,0.750,1.000,0.146,0.000,0.300,41
0.261,0.833,0.200,0.800,0.200,0.500,0.000,0.000,0.333,0.500,1.000,0.345,0.000,0.200,26
0.130,0.833,0.200,1.000,0.333,0.500,0.000,0.000,0.333,0.500,1.000,0.125,0.000,0.100,28
0.522,0.167,0.000,0.900,0.333,0.500,1.000,0.000,1.000,0.500,1.000,0.525,0.000,0.100,46
0.522,0.167,0.200,0.600,0.300,0.800,0.000,0.000,0.667,0.250,0.000,0.598,0.000,0.200,37
0.522,0.833,0.000,0.600,0.467,0.500,0.000,0.000,1.000,0.500,1.000,0.598,0.000,0.000,43
0.652,0.167,0.000,0.600,0.233,0.800,0.000,1.000,0.667,0.250,1.000,0.617,0.000,0.300,37
0.522,0.833,0.200,1.000,0.467,0.500,1.000,0.000,0.667,0.500,1.000,0.510,0.000,0.100,44
0.391,0.167,0.200,0.800,0.667,0.500,0.000,0.000,0.333,0.500,0.000,1.000,0.000,0.100,74
0.652,0.167,0.200,0.600,0.333,0.500,0.000,1.000,1.000,0.500,1.000,0.522,0.000,0.200,44
